id;cclaart;csubcla;ncorart;cequiv;tcor;tabr;cuni;cpreuni;qfaccon;qfaccon1;flagcre;fcre;fanu;frec;qprecio;qpresie;qsaldis;qsalcom;flagenv;qbot;qbot1;ccodenv;preliq;npeso;cequire;qpuntos;ctiblje;ccblje;cescom;cc01;cc02;cc03;cc04;cc05;qpisc;qcapac;qunafe;qimpcap;qpreref;crubcj;qfaccon2;qbot2;cum1;cum2;cgprnk;qprecos;ccodud1;ccodud2;flagcom;flagcop;qprecio2;qprecio3;qprecio4;qprecio5;qprecio6;qprecio7;cuser;cidpr;fupgr;tupgr;tipo_producto_id;created_at;updated_at
8608;0;0;63;63;HALLOWEEN CASTILLO DSPX100UNI;63;9;\N;1;1;1;13/10/2023;13/12/2023;1/12/2023;9.8;0;46;0;*;0.01;1;\N;1;0;63;0;4;\N;1;1;1;\N;20;14;0;0;0;0;0;\N;1;1;1;1;1;0.008;63;\N;N;N;8;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
22;0;0;64;64;BUBBALOO STD CJX32DISX70UNI;BUBBALOO STD;9;11;32;32;-;\N;5/11/2024;12/11/2024;377.6;0;4969.11;0;*;24;24;\N;1;0;64;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;64;\N;N;N;322;0;0;0;0;0;ALMACEN03;PANU_01    M;12/11/2024;13:52:13;1;30/12/2024 16:44;30/12/2024 16:44
7627;0;0;65;65;CASINO 3LECHES CJX8PACKX6UNI;65;9;\N;8;1;-;13/10/2023;22/11/2024;10/12/2024;38.4;0;4881.03;0;*;0.01;1;\N;1;0;65;0;4;\N;1;1;1;\N;10;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;65;\N;N;N;35;0;0;0;0;0;ALMACEN03;PANU_01    M;10/12/2024;15:26:03;1;30/12/2024 16:44;30/12/2024 16:44
23;0;0;66;66;CHOCOSODA CJX32PACKX6UNI;CHOCOSODA CJ;9;17;32;32;-;\N;6/09/2024;12/09/2024;211.2;0;4892.15;0;*;24;24;\N;1;0;66;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;66;\N;N;N;178;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;11:32:11;1;30/12/2024 16:44;30/12/2024 16:44
24;0;0;67;67;CLORETS CHICO CJX54DISX100UNI;CLORETS CHIC;9;11;54;54;-;\N;18/01/2024;19/01/2024;1177.2;0;1008.32;0;*;24;24;\N;1;0;67;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;67;\N;N;N;990;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;11:24:32;1;30/12/2024 16:44;30/12/2024 16:44
25;0;0;68;68;CLORETS GRANDE CJX50DISX20UNI;CLORETS GRAN;9;11;50;50;-;\N;7/02/2023;5/04/2023;1100;0;45.27;0;*;24;24;\N;1;0;68;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;68;\N;N;N;930;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;11:26:43;1;30/12/2024 16:44;30/12/2024 16:44
3717;0;0;69;69;GOMAS FLIPY GRANEL CJX20BX480G;69;9;\N;20;1;1;12/10/2023;27/08/2024;\N;158;0;33.01;0;*;0.01;1;\N;1;0;69;0;4;\N;1;1;1;\N;1;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;69;\N;N;N;142;0;0;0;0;0;SISTEMA2;FMUEV01    M;26/12/2024;08:00:59;1;30/12/2024 16:44;30/12/2024 16:44
26;0;0;70;70;CREAM CRACKER CJX24UNI;CREAM CRACKE;9;15;24;24;-;\N;1/08/2024;5/08/2024;139.2;0;4928.2;0;*;24;24;\N;1;0;70;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;70;\N;N;N;124;0;0;0;0;0;ALMACEN03;PANU_01    M;5/08/2024;14:46:58;1;30/12/2024 16:44;30/12/2024 16:44
27;0;0;71;71;CUACUA CJX6DISX30UNI;CUACUA CJX6D;9;11;6;6;-;\N;20/06/2024;21/06/2024;142.8;0;4966.03;0;*;24;24;\N;1;0;71;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;71;\N;N;N;122;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;11:22:27;1;30/12/2024 16:44;30/12/2024 16:44
28;0;0;72;72;DO A PEPA CJX6DISX30UNI;DO A PEPA CJ;9;11;6;6;-;\N;12/06/2024;12/06/2024;160.8;0;4957.05;0;*;24;24;\N;1;0;72;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;72;\N;N;N;138;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;11:22:10;1;30/12/2024 16:44;30/12/2024 16:44
29;0;0;73;73;HALLS AZUL CHICO CJX30BLX100UN;HALLS AZUL C;9;13;30;30;-;\N;15/05/2024;21/05/2024;387;0;78.08;0;*;24;24;\N;1;0;73;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;73;\N;N;N;335;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;11:20:53;1;30/12/2024 16:44;30/12/2024 16:44
30;0;0;74;74;HALLS BARRA AZUL CJX30DPX12UN;HALLS BARRA;9;11;30;30;-;\N;4/04/2023;5/04/2023;426;0;60.05;0;*;24;24;\N;1;0;74;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;74;\N;N;N;362;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;11:19:03;1;30/12/2024 16:44;30/12/2024 16:44
31;0;0;75;75;HALLS BARRA MORA CJX30DPX12UN;HALLS BARRA;9;11;30;30;-;\N;4/01/2023;4/01/2023;426;0;51.18;0;*;24;24;\N;1;0;75;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;75;\N;N;N;362;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;11:19:16;1;30/12/2024 16:44;30/12/2024 16:44
32;0;0;76;76;HALLS BARRA NEGRO CJX30DPX12UN;HALLS BARRA;9;11;30;30;-;\N;12/12/2024;13/12/2024;426;0;44.14;0;*;24;24;\N;1;0;76;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;76;\N;N;N;362;0;0;0;0;0;SISTEMA2;PANU_01    M;13/12/2024;13:51:36;1;30/12/2024 16:44;30/12/2024 16:44
33;0;0;77;77;HALLS BARRA ROJO CJX30DISX12UN;HALLS BARRA;9;11;30;30;-;\N;26/11/2024;26/11/2024;426;0;54.2;0;*;24;24;\N;1;0;77;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;77;\N;N;N;362;0;0;0;0;0;SISTEMA2;PANU_01    M;26/11/2024;12:13:09;1;30/12/2024 16:44;30/12/2024 16:44
34;0;0;78;78;HALLS BARRA STD CJX30DISX12UNI;HALLS BARRA;9;11;30;30;-;\N;28/09/2022;28/09/2022;426;0;9979.26;0;*;24;24;\N;1;0;78;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;78;\N;N;N;362;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;11:19:38;1;30/12/2024 16:44;30/12/2024 16:44
35;0;0;79;79;HALLS CHICO STD CJX30BLX100UN;HALLS CHICO;9;13;30;30;-;\N;16/07/2022;19/07/2022;387;0;4957.03;0;*;24;24;\N;1;0;79;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;79;\N;N;N;335;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;11:21:04;1;30/12/2024 16:44;30/12/2024 16:44
36;0;0;80;80;HALLS MORA CHICO CJX30BLX100UN;HALLS MORA C;9;13;30;30;-;\N;20/05/2024;21/05/2024;387;0;84;0;*;24;24;\N;1;0;80;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;80;\N;N;N;335;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;11:21:10;1;30/12/2024 16:44;30/12/2024 16:44
37;0;0;81;81;HALLS NEGRO CHICOCJX30BLX100UN;HALLS NEGRO;9;13;30;30;-;\N;5/01/2022;5/01/2022;387;0;1011.11;0;*;24;24;\N;1;0;81;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;81;\N;N;N;335;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;11:21:17;1;30/12/2024 16:44;30/12/2024 16:44
38;0;0;82;82;HALLS ROJO CHICO CJX30BLX100UN;HALLS ROJO C;9;13;30;30;-;\N;\N;\N;387;0;79.21;0;*;24;24;\N;1;0;82;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;82;\N;N;N;335;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;11:21:22;1;30/12/2024 16:44;30/12/2024 16:44
39;0;0;83;83;MINI CHIPS AHOI CJX8TIRX6UNID;MINI CHIPS A;9;16;8;8;-;\N;8/09/2023;11/09/2023;65.6;0;4772.01;0;*;24;24;\N;1;0;83;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;83;\N;N;N;56;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;11:31:14;1;30/12/2024 16:44;30/12/2024 16:44
40;0;0;84;84;MINI CUA CUA CJX8TIRX6UNID;MINI CUACUA;9;16;8;8;-;\N;9/02/2024;9/02/2024;64.8;0;4807.06;0;*;24;24;\N;1;0;84;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;0;24;1;1;1;0.008;84;\N;N;N;56;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;11:29:54;1;30/12/2024 16:44;30/12/2024 16:44
41;0;0;85;85;RITZ TACO CJX64UNI;PROMO RITZ T;9;15;64;64;-;\N;10/09/2024;12/09/2024;76;0;9031.02;0;*;24;24;\N;1;0;85;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;85;\N;N;N;69;0;0;0;0;0;SISTEMA2;FMUEV01    M;25/10/2024;09:26:55;1;30/12/2024 16:44;30/12/2024 16:44
42;0;0;86;86;RITZ CHICO CJX24PAKX6UNI;RITZ CHICO C;9;17;24;24;-;\N;23/10/2024;23/10/2024;100.8;0;1464.2;0;*;24;24;\N;1;0;86;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;86;\N;N;N;84.5;0;0;0;0;0;ALMACEN03;PANU_01    M;23/10/2024;14:57:26;1;30/12/2024 16:44;30/12/2024 16:44
495;0;0;87;87;MINI GOMAS FLIPY CJX12UNI;MINI GO;9;\N;12;12;-;7/01/2022;16/12/2024;20/12/2024;24;0;76.02;0;*;24;24;\N;1;0;87;0;4;\N;1;1;1;\N;1;1;0;0;0;0;0;\N;4;24;2;1;1;0.008;87;\N;N;N;21;0;0;0;0;0;SISTEMA2;FMUEV01    M;26/12/2024;08:09:33;1;30/12/2024 16:44;30/12/2024 16:44
43;0;0;88;88;SODA FIELD CJX36PACKX6UNI;SODA FIELD C;9;17;36;36;-;\N;27/06/2024;27/06/2024;122.4;0;4896.03;0;*;24;24;\N;1;0;88;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;88;\N;N;N;108;0;0;0;0;0;ALMACEN02;PANU_01    M;27/06/2024;14:07:10;1;30/12/2024 16:44;30/12/2024 16:44
884;0;0;89;89;PIC.CLAS 1PK+1PK P.MNT+3UN.PIC;89;9;\N;1;1;1;1/06/2024;3/07/2024;3/07/2024;11.55;0;3247;0;*;0.01;1;\N;1;0;89;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;89;\N;N;N;11.55;0;0;0;0;0;SISTEMA2;PANU_01    M;3/07/2024;10:49:26;1;30/12/2024 16:45;30/12/2024 16:45
44;0;0;90;90;SPARKIES DISPLAY CJX24 BLX20UN;SPARKIES DIS;9;11;24;24;-;\N;5/11/2024;5/11/2024;444;0;4966.21;0;*;24;24;\N;1;0;90;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;90;\N;N;N;380;0;0;0;0;0;ALMACEN03;PANU_01    M;5/11/2024;15:31:16;1;30/12/2024 16:44;30/12/2024 16:44
45;0;0;91;91;MINI TRAVESURAS CJX9TIRASX6UN;MINI TRAVESU;9;16;9;9;-;\N;6/05/2023;6/05/2023;73.8;0;4837.07;0;*;24;24;\N;1;0;91;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;91;\N;N;N;63;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;11:31:28;1;30/12/2024 16:44;30/12/2024 16:44
46;0;0;92;92;TRIDENT MENTA CJX30DISX18UNI;TRIDENT MENT;9;11;30;30;-;\N;6/01/2023;6/01/2023;615;0;4993.18;0;*;24;24;\N;1;0;92;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;92;\N;N;N;531;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;11:17:39;1;30/12/2024 16:44;30/12/2024 16:44
47;0;0;93;93;TRIDENT MORA CJX30DISX18UNI;TRIDENT MORA;9;11;30;30;-;\N;10/06/2024;15/06/2024;615;0;4974.24;0;*;24;24;\N;1;0;93;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;93;\N;N;N;531;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;11:17:46;1;30/12/2024 16:44;30/12/2024 16:44
48;0;0;94;94;TRIDENT STD  CJX30DISX18UNI;TRIDENT STD;9;11;30;30;-;\N;23/09/2023;23/09/2023;615;0;4926.23;0;*;24;24;\N;1;0;94;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;94;\N;N;N;531;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;11:17:57;1;30/12/2024 16:44;30/12/2024 16:44
49;0;0;95;95;TRIDENT TROPICAL CJX30DISX18UN;TRIDENT TROP;9;11;30;30;1;\N;27/06/2024;27/06/2024;615;0;34;0;*;24;24;\N;1;0;95;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;95;\N;N;N;531;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;11:18:06;1;30/12/2024 16:44;30/12/2024 16:44
50;0;0;96;96;TRIDENT ZANDIA CJX30DISX18UNI;TRIDENT ZAND;9;11;30;30;-;\N;23/04/2024;26/04/2024;615;0;1005.27;0;*;24;24;\N;1;0;96;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;96;\N;N;N;531;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;11:18:18;1;30/12/2024 16:44;30/12/2024 16:44
51;0;0;97;97;VAINILLA FIELD CJX24PACKX6UNI;VAINILLA FIE;9;17;24;24;-;\N;8/07/2023;8/07/2023;132;0;4789.04;0;*;24;24;\N;1;0;97;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;97;\N;N;N;112;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;11:27:50;1;30/12/2024 16:44;30/12/2024 16:44
880;0;0;98;98;TRIDENT HIERBABUENA CJX30DISX18UNI;98;9;\N;30;1;1;22/03/2024;3/07/2024;\N;615;0;998.21;0;*;0.01;1;\N;1;0;98;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;1;1;1;1;1;0.838;98;\N;N;N;531;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;11:18:26;1;30/12/2024 16:44;30/12/2024 16:44
473;0;0;99;99;PIC.CLASC 1PK+1PK PIC.FRE+2U.PIC;99;9;\N;1;1;1;10/01/2024;17/09/2024;2/09/2024;11.55;0;1000;0;*;0.01;1;\N;1;0;99;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;99;\N;N;N;11.55;0;0;0;0;0;SISTEMA2;PANU_01    M;17/09/2024;17:04:06;5;30/12/2024 16:44;30/12/2024 16:44
474;0;0;100;100;OLE VAINILLA 1BL+1BL.SBS+2U.PI;100;9;\N;1;1;1;1/06/2024;3/07/2024;3/07/2024;12;0;1927;0;*;0.01;1;\N;1;0;100;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;100;\N;N;N;12;0;0;0;0;0;SISTEMA2;PANU_01    M;3/07/2024;10:49:22;1;30/12/2024 16:45;30/12/2024 16:45
476;0;0;101;101;BONI.EXHIBIDOR ARCOR;101;9;\N;1;1;1;29/05/2024;29/05/2024;\N;0.01;0;1337;0;*;0.01;1;\N;1;0;101;0;4;\N;1;1;1;\N;20;14;0;0;0;0;0;\N;1;1;1;1;1;0.008;101;\N;N;N;0.01;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:45;30/12/2024 16:45
924;0;0;102;102;CHAPULIN MARACUYA CJX25BLX25UN;102;9;\N;25;1;-;23/08/2023;\N;\N;150;0;57.14;0;*;0.01;1;\N;1;0;102;0;4;\N;1;1;1;\N;1;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;102;\N;N;N;139;0;0;0;0;0;SISTEMA2;FMUEV01    M;26/12/2024;07:57:28;1;30/12/2024 16:44;30/12/2024 16:44
227;0;0;103;103;GALLETA OREO CJX28PAK;GALL ORE;9;\N;28;28;-;6/12/2018;4/04/2023;5/04/2023;148.4;0;4670.07;0;*;24;24;\N;1;0;103;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;28;24;1;1;1;0.008;103;\N;N;N;126;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;11:33:43;1;30/12/2024 16:44;30/12/2024 16:44
508;0;0;104;104;COCONUTS CJX6UNIX500GR;COCONUTS;9;\N;6;6;-;12/02/2022;26/04/2024;4/06/2024;30.6;0;196;0;*;24;24;\N;1;0;104;0;4;\N;1;1;1;\N;40;1;0;0;0;0;0;\N;2;24;2;1;1;0.008;104;\N;N;N;26;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
509;0;0;105;105;FRUTAMIXTA CJX6UNIX500GR;FRUTAMIX;9;\N;6;6;-;12/02/2022;18/08/2023;2/09/2023;30.6;0;5000.02;0;*;24;24;\N;1;0;105;0;4;\N;1;1;1;\N;40;1;0;0;0;0;0;\N;2;24;2;1;1;0.008;105;\N;N;N;26;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
450;0;0;106;106;BARBI TUBO CJX20DISPX15UNI;BARBIETU;9;\N;20;20;-;24/09/2021;\N;\N;196;0;4986.11;0;*;24;24;\N;1;0;106;0;4;\N;1;1;1;\N;2;1;0;0;0;0;0;\N;20;0;2;1;999;0.008;106;\N;N;N;162;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
451;0;0;107;107;ATARALENGUA CJX20DISPX15UNI;ATARALEN;9;\N;20;20;-;24/09/2021;8/07/2023;8/07/2023;196;0;1859.13;0;*;24;24;\N;1;0;107;0;4;\N;1;1;1;\N;2;1;0;0;0;0;0;\N;20;24;2;1;999;0.008;107;\N;N;N;162;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
452;0;0;108;108;DIAMANTE ANILLOCJX12DISPX12UNI;DIAMANTE;9;\N;12;12;-;24/09/2021;31/07/2024;5/08/2024;120;0;4977.04;0;*;24;24;\N;1;0;108;0;4;\N;1;1;1;\N;2;1;0;0;0;0;0;\N;12;24;2;1;999;0.008;108;\N;N;N;106;0;0;0;0;0;ALMACEN03;PANU_01    M;5/08/2024;13:50:28;1;30/12/2024 16:44;30/12/2024 16:44
453;0;0;109;109;CHINCHIN 16GR 3CAJAS+2DISPLAY;CHINCJDI;9;\N;1;1;1;27/09/2021;4/10/2021;\N;777.6;0;0;0;*;24;24;\N;1;0;109;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;24;1;1;1;0.008;109;\N;N;N;777.6;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
511;0;0;110;110;DUCALES FAM 1UNI +1UNI MERMELA;DUCALESF;9;\N;1;1;1;17/02/2022;30/05/2022;4/05/2022;4.9;0;0;0;*;24;24;\N;1;0;110;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;24;2;1;1;0.008;110;\N;N;N;4.9;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
282;0;0;111;111;HALLS BARRA FRUTIMIXCJX30X12UN;HALLSFUT;9;\N;30;30;-;6/02/2020;25/04/2024;30/04/2024;426;0;40.03;0;*;24;24;\N;1;0;111;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;111;\N;N;N;362;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;11:19:48;1;30/12/2024 16:44;30/12/2024 16:44
449;0;0;112;112;PNTN W.CAJA 12UNI+1UNI 900GR;PNTCJAWI;9;\N;1;1;1;23/09/2021;6/12/2021;20/11/2021;222;0;0;0;*;24;24;\N;1;0;112;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;24;1;1;1;0.008;112;\N;N;N;198;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
457;0;0;113;113;COCOA 21GR 1DIS + 1UNI;COCOA 23;9;\N;1;1;1;4/10/2021;22/10/2024;9/09/2024;30.8;0;16;0;*;24;24;\N;1;0;113;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;24;2;1;1;0.008;113;\N;N;N;30.8;0;0;0;0;0;SISTEMA2;PANU_01    M;22/10/2024;08:18:22;5;30/12/2024 16:44;30/12/2024 16:44
458;0;0;114;114;COCOA 45GR 20UNI + 1UNI;COCOA 45;13;\N;1;1;1;4/10/2021;3/11/2021;\N;34;0;0;0;*;24;24;\N;1;0;114;0;3;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;24;2;1;1;0.008;114;\N;N;N;34;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
283;0;0;115;115;TRIDENT FRESA CJX30X18UNIDA;TRIDENTF;9;\N;30;30;-;6/02/2020;27/07/2023;10/08/2023;615;0;30.16;0;*;24;24;\N;1;0;115;0;4;\N;1;1;1;\N;3;1;0;0;0;0;0;\N;6;24;1;1;1;0.008;115;\N;N;N;531;0;0;0;0;0;SISTEMA2;FMUEV01    M;14/09/2024;14:42:06;1;30/12/2024 16:44;30/12/2024 16:44
454;0;0;116;116;PICARAS CLASIC 20CAJAS+1CAJA;PICCAJCA;9;\N;1;1;1;27/09/2021;27/07/2023;27/07/2023;1500;0;0;0;*;24;24;\N;1;0;116;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;24;1;1;1;0.008;116;\N;N;N;570;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
455;0;0;117;117;PICARAS CLASIC 3PACK+2UNID;PICACLPA;9;\N;1;1;1;27/09/2021;4/10/2021;\N;11.7;0;0;0;*;24;24;\N;1;0;117;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;24;1;1;1;0.008;117;\N;N;N;11.7;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
459;0;0;118;118;CHOCOTAZACANELA-CLAVO 1DIS+1UN;CHOCOTAZ;9;\N;1;1;1;4/10/2021;3/11/2021;29/10/2021;15.25;0;0;0;*;24;24;\N;1;0;118;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;24;2;1;1;0.008;118;\N;N;N;15.25;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
460;0;0;119;119;COCOA 10GR 1DIS + 1UNI;COCOA 10;9;\N;1;1;1;4/10/2021;1/09/2023;1/08/2023;25.8;0;0;0;*;24;24;\N;1;0;119;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;24;2;1;1;0.008;119;\N;N;N;25.8;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
487;0;0;120;120;GALLETA NOEL BOLSA 150GR CJX12BS;GALLETA;9;\N;12;12;1;25/11/2021;30/11/2021;\N;42;0;0;0;*;24;24;\N;1;0;120;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;4;0;2;1;1;0.427;120;\N;N;N;42;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
488;0;0;121;121;GALLETA NOEL BOLSA 220GR CJX12BS;GALLETA;9;\N;12;12;1;25/11/2021;12/08/2022;\N;55.8;0;0;0;*;24;24;\N;1;0;121;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;4;24;2;1;1;0.008;121;\N;N;N;55.8;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
489;0;0;122;122;GALLETA NOEL PLEGADIZA 215GR CJX24U;GALLETA;9;\N;24;24;1;25/11/2021;12/08/2022;\N;172.8;0;0;0;*;24;24;\N;1;0;122;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;24;2;1;1;0.008;122;\N;N;N;172.8;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
461;0;0;123;123;COCOA 11GR 1DIS+1UNI CHOCOTAZA;COCOA 11;9;\N;1;1;1;4/10/2021;1/12/2022;2/11/2022;24.8;0;0;0;*;24;24;\N;1;0;123;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;24;3;1;1;0.008;123;\N;N;N;24.8;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
637;0;0;124;124;CHINCHIN GRANEL CJX10BOLX750GR;124;9;\N;10;1;1;12/09/2022;19/09/2023;19/09/2023;220;0;0;0;*;0.01;1;\N;1;0;124;0;4;\N;1;1;1;\N;12;1;0;0;0;0;0;\N;1;1;1;1;1;0.008;124;\N;N;N;200;0;0;0;0;0;SISTEMA2;FREGSALDALMM;5/06/2024;11:33:38;1;30/12/2024 16:44;30/12/2024 16:44
