CRUT;NSECPREV;CCLI;CTIPMOD;CMOD;NSECMOD;CTIPFV;CUSER;CIDPR;FUPGR;TUPGR
129;0250;07019881;01;00129;00001;1;;;;
129;0255;07019882;01;00129;00001;1;;;;
129;0260;07019883;01;00129;00001;1;;;;
129;0265;07019885;01;00129;00001;1;;;;
129;0270;07019887;01;00129;00001;1;;;;
011;0332;07019891;01;00011;00001;1;;;;
011;0333;07019892;01;00011;00001;1;;;;
011;0334;07019893;01;00011;00001;1;;;;
128;0315;07019895;01;00128;00001;1;;;;
128;0320;07019896;01;00128;00001;1;;;;
128;0325;07019897;01;00128;00001;1;;;;
128;0330;07019898;01;00128;00001;1;;;;
029;0077;07019900;01;00029;00001;1;;;;
019;0280;07019901;01;00019;00001;1;;;;
133;0001;07019902;01;00133;00001;1;;;;
133;0005;07019903;01;00133;00001;1;;;;
133;0010;07019904;01;00133;00001;1;;;;
133;0015;07019905;01;00133;00001;1;;;;
133;0020;07019906;01;00133;00001;1;;;;
133;0025;07019907;01;00133;00001;1;;;;
133;0030;07019908;01;00133;00001;1;;;;
133;0035;07019909;01;00133;00001;1;;;;
086;0146;07019913;01;00086;00001;1;;;;
090;1244;07019914;01;00090;00001;1;;;;
090;1245;07019915;01;00090;00001;1;;;;
132;0143;07016295;01;00132;00001;1;;;;
132;0143;07016863;01;00132;00001;1;;;;
132;0143;07017021;01;00132;00001;1;;;;
132;0143;07017019;01;00132;00001;1;;;;
132;0143;07017072;01;00132;00001;1;;;;
129;9999;07019917;01;00129;00001;1;;;;
132;0035;07019916;01;00132;00001;1;;;;
132;0040;07019918;01;00132;00001;1;;;;
129;9996;07019921;01;00129;00001;1;;;;
129;0275;07019922;01;00129;00001;1;;;;
129;0280;07019923;01;00129;00001;1;;;;
143;8207;07019928;01;00143;00001;1;;;;
131;0050;07019929;01;00131;00001;1;;;;
033;0274;07019926;01;00033;00001;1;;;;
125;0081;07019930;01;00125;00001;1;;;;
077;6135;07019931;01;00077;00001;1;;;;
032;1502;07019941;01;00032;00001;1;;;;
118;0295;07019942;01;00118;00001;1;;;;
080;8056;07019943;01;00080;00001;1;;;;
028;0202;07019944;01;00028;00001;1;;;;
045;0108;07019945;01;00045;00001;1;;;;
132;0143;07014196;01;00132;00001;1;;;;
132;0143;07014483;01;00132;00001;1;;;;
132;0143;07014638;01;00132;00001;1;;;;
132;0143;07015744;01;00132;00001;1;;;;
132;0143;07015746;01;00132;00001;1;;;;
132;0143;07015946;01;00132;00001;1;;;;
132;0143;07016114;01;00132;00001;1;;;;
132;0143;07016366;01;00132;00001;1;;;;
132;0143;07016368;01;00132;00001;1;;;;
132;0143;07016730;01;00132;00001;1;;;;
132;0143;07016812;01;00132;00001;1;;;;
132;0143;07016981;01;00132;00001;1;;;;
132;0143;07016982;01;00132;00001;1;;;;
132;0143;07016242;01;00132;00001;1;;;;
020;1783;07019948;01;00020;00001;1;;;;
020;1785;07019947;01;00020;00001;1;;;;
143;8208;07019949;01;00143;00001;1;;;;
143;8209;07019950;01;00143;00001;1;;;;
143;8210;07019951;01;00143;00001;1;;;;
143;8211;07019952;01;00143;00001;1;;;;
143;8212;07019953;01;00143;00001;1;;;;
143;8213;07019954;01;00143;00001;1;;;;
143;8214;07019955;01;00143;00001;1;;;;
143;8215;07019956;01;00143;00001;1;;;;
143;8216;07019957;01;00143;00001;1;;;;
058;0018;07019958;01;00058;00001;1;;;;
053;0047;07019959;01;00053;00001;1;;;;
052;0322;07019960;01;00052;00001;1;;;;
092;0131;07019680;01;00092;00001;1;;;;
062;4480;07019962;01;00062;00001;1;;;;
143;8217;07019963;01;00143;00001;1;;;;
124;0100;07019964;01;00124;00001;1;;;;
124;0105;07019965;01;00124;00001;1;;;;
143;8218;07019966;01;00143;00001;1;;;;
128;0335;07019967;01;00128;00001;1;;;;
016;0562;07019968;01;00016;00001;1;;;;
090;1246;07019969;01;00090;00001;1;;;;
131;9998;07019971;01;00131;00001;1;;;;
027;0305;07019972;01;00027;00001;1;;;;
022;0138;07019973;01;00022;00001;1;;;;
022;0139;07019974;01;00022;00001;1;;;;
024;0314;07019975;01;00024;00001;1;;;;
071;0317;07019976;01;00071;00001;1;;;;
132;0143;07016181;01;00132;00001;1;;;;
033;0044;07019977;01;00033;00001;1;;;;
129;0285;07019978;01;00129;00001;1;;;;
129;0290;07019979;01;00129;00001;1;;;;
143;8220;07019981;01;00143;00001;1;;;;
143;8221;07019982;01;00143;00001;1;;;;
143;8222;07019983;01;00143;00001;1;;;;
036;0032;07019984;01;00036;00001;1;;;;
082;7144;07019985;01;00082;00001;1;;;;
067;0003;07019994;01;00067;00001;1;;;;
066;0617;07019995;01;00066;00001;1;;;;
051;1765;07019996;01;00051;00001;1;;;;
076;9916;07019997;01;00076;00001;1;;;;
067;0028;07019998;01;00067;00001;1;;;;
132;0143;07015230;01;00132;00001;1;;;;
132;0143;07015745;01;00132;00001;1;;;;
132;0143;07016117;01;00132;00001;1;;;;
132;0143;07016236;01;00132;00001;1;;;;
132;0143;07016985;01;00132;00001;1;;;;
132;0143;07017150;01;00132;00001;1;;;;
067;0117;07017882;01;00067;00001;1;;;;
048;0727;07019999;01;00048;00001;1;;;;
143;8231;07020003;01;00143;00001;1;;;;
143;8241;07020012;01;00143;00001;1;;;;
143;8248;07020018;01;00143;00001;1;;;;
132;0143;07014110;01;00132;00001;1;;;;
132;0143;07015923;01;00132;00001;1;;;;
132;0143;07014143;01;00132;00001;1;;;;
132;0143;07014463;01;00132;00001;1;;;;
132;0143;07017266;01;00132;00001;1;;;;
132;0045;07020019;01;00132;00001;1;;;;
090;1247;07020020;01;00090;00001;1;;;;
074;0028;07020021;01;00074;00001;1;;;;
122;9997;07020023;01;00122;00001;1;;;;
053;0052;07020024;01;00053;00001;1;;;;
143;8249;07020025;01;00143;00001;1;;;;
143;8250;07020026;01;00143;00001;1;;;;
127;0290;07020027;01;00127;00001;1;;;;
127;0295;07020028;01;00127;00001;1;;;;
127;0300;07020029;01;00127;00001;1;;;;
132;0050;07020030;01;00132;00001;1;;;;
022;0188;07020031;01;00022;00001;1;;;;
042;1021;07020032;01;00042;00001;1;;;;
143;8254;07020036;01;00143;00001;1;;;;
143;8255;07020037;01;00143;00001;1;;;;
143;8256;07020038;01;00143;00001;1;;;;
090;1248;07020039;01;00090;00001;1;;;;
090;1249;07020040;01;00090;00001;1;;;;
091;0320;07020041;01;00091;00001;1;;;;
129;0154;07016432;01;00129;00001;1;;;;
143;8257;07020043;01;00143;00001;1;;;;
073;0200;07020045;01;00073;00001;1;;;;
028;0033;07020046;01;00028;00001;1;;;;
132;0143;07014192;01;00132;00001;1;;;;
132;0143;07014480;01;00132;00001;1;;;;
132;0143;07015749;01;00132;00001;1;;;;
132;0143;07015750;01;00132;00001;1;;;;
132;0143;07015751;01;00132;00001;1;;;;
132;0143;07018696;01;00132;00001;1;;;;
132;0055;07020049;01;00132;00001;1;;;;
132;0060;07020052;01;00132;00001;1;;;;
143;8264;07020054;01;00143;00001;1;;;;
143;8265;07020055;01;00143;00001;1;;;;
143;8266;07020056;01;00143;00001;1;;;;
143;8268;07020058;01;00143;00001;1;;;;
143;8269;07020059;01;00143;00001;1;;;;
132;0065;07020060;01;00132;00001;1;;;;
132;0143;07014455;01;00132;00001;1;;;;
132;0143;07016096;01;00132;00001;1;;;;
132;0143;07016213;01;00132;00001;1;;;;
058;0013;07020062;01;00058;00001;1;;;;
011;0335;07020063;01;00011;00001;1;;;;
011;0336;07020064;01;00011;00001;1;;;;
011;0337;07020065;01;00011;00001;1;;;;
003;0132;07020069;01;00003;00001;1;;;;
143;8270;07020067;01;00143;00001;1;;;;
008;0131;07020071;01;00008;00001;1;;;;
090;1250;07020072;01;00090;00001;1;;;;
090;1255;07020073;01;00090;00001;1;;;;
090;1260;07020074;01;00090;00001;1;;;;
114;0006;07020075;01;00114;00001;1;;;;
090;1265;07020076;01;00090;00001;1;;;;
114;0007;07020077;01;00114;00001;1;;;;
114;0008;07020078;01;00114;00001;1;;;;
114;0009;07020079;01;00114;00001;1;;;;
090;1270;07020080;01;00090;00001;1;;;;
090;1275;07020081;01;00090;00001;1;;;;
133;0045;07020082;01;00133;00001;1;;;;
133;0050;07020083;01;00133;00001;1;;;;
133;0055;07020084;01;00133;00001;1;;;;
133;0060;07020085;01;00133;00001;1;;;;
133;0065;07020086;01;00133;00001;1;;;;
133;0070;07020087;01;00133;00001;1;;;;
016;0563;07020088;01;00016;00001;1;;;;
021;1131;07020089;01;00021;00001;1;;;;
132;0070;07020090;01;00132;00001;1;;;;
132;0075;07020091;01;00132;00001;1;;;;
132;0080;07020092;01;00132;00001;1;;;;
006;5307;07020093;01;00006;00001;1;;;;
008;8067;07020094;01;00008;00001;1;;;;
003;0136;07020096;01;00003;00001;1;;;;
114;0004;07020097;01;00114;00001;1;;;;
019;0282;07020099;01;00019;00001;1;;;;
143;0102;07020101;01;00143;00001;1;;;;
143;0103;07020102;01;00143;00001;1;;;;
133;0075;07020103;01;00133;00001;1;;;;
133;0080;07020104;01;00133;00001;1;;;;
133;0085;07020105;01;00133;00001;1;;;;
133;0090;07020106;01;00133;00001;1;;;;
133;0095;07020107;01;00133;00001;1;;;;
133;0100;07020108;01;00133;00001;1;;;;
133;0105;07020109;01;00133;00001;1;;;;
133;0110;07020110;01;00133;00001;1;;;;
133;0135;07020115;01;00133;00001;1;;;;
133;0120;07020112;01;00133;00001;1;;;;
133;0125;07020113;01;00133;00001;1;;;;
133;0130;07020114;01;00133;00001;1;;;;
133;0115;07020111;01;00133;00001;1;;;;
044;8005;07020116;01;00044;00001;1;;;;
030;0035;07020117;01;00030;00001;1;;;;
131;9997;07020118;01;00131;00001;1;;;;
022;0103;07020119;01;00022;00001;1;;;;
132;0085;07020120;01;00132;00001;1;;;;
129;0045;07020121;01;00129;00001;1;;;;
129;0295;07020122;01;00129;00001;1;;;;
129;0300;07020123;01;00129;00001;1;;;;
143;8273;07020124;01;00143;00001;1;;;;
143;8274;07020125;01;00143;00001;1;;;;
143;8276;07020126;01;00143;00001;1;;;;
081;5136;07020127;01;00081;00001;1;;;;
090;1280;07020128;01;00090;00001;1;;;;
076;9120;07020129;01;00076;00001;1;;;;
129;0305;07020130;01;00129;00001;1;;;;
129;0310;07020131;01;00129;00001;1;;;;
129;0315;07020132;01;00129;00001;1;;;;
129;0320;07020133;01;00129;00001;1;;;;
129;0325;07020134;01;00129;00001;1;;;;
129;0330;07020135;01;00129;00001;1;;;;
129;0335;07020136;01;00129;00001;1;;;;
129;0340;07020139;01;00129;00001;1;;;;
129;0345;07020141;01;00129;00001;1;;;;
129;0350;07020143;01;00129;00001;1;;;;
129;0355;07020145;01;00129;00001;1;;;;
129;0360;07020147;01;00129;00001;1;;;;
125;0082;07020152;01;00125;00001;1;;;;
023;2385;07020154;01;00023;00001;1;;;;
082;7147;07020175;01;00082;00001;1;;;;
045;0705;07020184;01;00045;00001;1;;;;
045;0708;07020181;01;00045;00001;1;;;;
132;0025;07014174;01;00132;00001;1;;;;
129;0365;07020185;01;00129;00001;1;;;;
129;0370;07020186;01;00129;00001;1;;;;
129;0375;07020187;01;00129;00001;1;;;;
132;0026;07014186;01;00132;00001;1;;;;
129;0380;07020188;01;00129;00001;1;;;;
129;0385;07020189;01;00129;00001;1;;;;
143;8277;07020190;01;00143;00001;1;;;;
132;0143;07014137;01;00132;00001;1;;;;
132;0143;07015065;01;00132;00001;1;;;;
132;0143;07016800;01;00132;00001;1;;;;
060;1515;07020193;01;00060;00001;1;;;;
132;0090;07020194;01;00132;00001;1;;;;
132;0095;07020195;01;00132;00001;1;;;;
132;0100;07020196;01;00132;00001;1;;;;
076;9125;07020197;01;00076;00001;1;;;;
011;0338;07020198;01;00011;00001;1;;;;
011;0339;07020199;01;00011;00001;1;;;;
012;0131;07020200;01;00012;00001;1;;;;
128;2345;07020202;01;00128;00001;1;;;;
133;0140;07020205;01;00133;00001;1;;;;
133;0145;07020206;01;00133;00001;1;;;;
133;0150;07020208;01;00133;00001;1;;;;
112;0006;07020207;01;00112;00001;1;;;;
018;0079;07020209;01;00018;00001;1;;;;
090;1285;07020210;01;00090;00001;1;;;;
133;0131;07019638;01;00133;00001;1;;;;
133;0135;07019935;01;00133;00001;1;;;;
133;0135;07019936;01;00133;00001;1;;;;
133;0135;07019939;01;00133;00001;1;;;;
081;5137;07020211;01;00081;00001;1;;;;
090;1290;07020212;01;00090;00001;1;;;;
132;0105;07020213;01;00132;00001;1;;;;
132;0143;07016568;01;00132;00001;1;;;;
132;0143;07016697;01;00132;00001;1;;;;
132;0143;07016698;01;00132;00001;1;;;;
022;0133;07020214;01;00022;00001;1;;;;
022;0132;07020215;01;00022;00001;1;;;;
022;0128;07020216;01;00022;00001;1;;;;
071;0474;07020217;01;00071;00001;1;;;;
143;8284;07020218;01;00143;00001;1;;;;
129;0390;07020223;01;00129;00001;1;;;;
129;0395;07020226;01;00129;00001;1;;;;
129;0400;07020230;01;00129;00001;1;;;;
132;0110;07020237;01;00132;00001;1;;;;
069;6645;07020238;01;00069;00001;1;;;;
129;0410;07020239;01;00129;00001;1;;;;
129;0415;07020240;01;00129;00001;1;;;;
067;0029;07020241;01;00067;00001;1;;;;
129;0420;07020242;01;00129;00001;1;;;;
090;1295;07020243;01;00090;00001;1;;;;
076;9130;07020245;01;00076;00001;1;;;;
046;1795;07020246;01;00046;00001;1;;;;
143;8285;07020247;01;00143;00001;1;;;;
143;8287;07020249;01;00143;00001;1;;;;
132;0066;07020251;01;00132;00001;1;;;;
132;0067;07015945;01;00132;00001;1;;;;
132;0068;07016116;01;00132;00001;1;;;;
132;0143;07014139;01;00132;00001;1;;;;
132;0143;07014709;01;00132;00001;1;;;;
132;0143;07016620;01;00132;00001;1;;;;
052;0059;07020252;01;00052;00001;1;;;;
020;7193;07020253;01;00020;00001;1;;;;
076;9135;07020254;01;00076;00001;1;;;;
074;0049;07020255;01;00074;00001;1;;;;
143;8288;07020256;01;00143;00001;1;;;;
143;8289;07020257;01;00143;00001;1;;;;
143;8290;07020258;01;00143;00001;1;;;;
143;8291;07020259;01;00143;00001;1;;;;
143;8292;07020260;01;00143;00001;1;;;;
143;8293;07020261;01;00143;00001;1;;;;
143;8294;07020262;01;00143;00001;1;;;;
143;8295;07020263;01;00143;00001;1;;;;
143;8296;07020264;01;00143;00001;1;;;;
055;0047;07020265;01;00055;00001;1;;;;
008;1006;07020268;01;00008;00001;1;;;;
114;0003;07020269;01;00114;00001;1;;;;
008;0002;07020270;01;00008;00001;1;;;;
114;0002;07020271;01;00114;00001;1;;;;
128;0345;07020272;01;00128;00001;1;;;;
012;0030;07020273;01;00012;00001;1;;;;
090;1300;07020274;01;00090;00001;1;;;;
018;0016;07020275;01;00018;00001;1;;;;
111;0002;07020276;01;00111;00001;1;;;;
111;0003;07020277;01;00111;00001;1;;;;
132;0115;07020278;01;00132;00001;1;;;;
133;0155;07020279;01;00133;00001;1;;;;
111;0004;07020281;01;00111;00001;1;;;;
143;8297;07020280;01;00143;00001;1;;;;
143;8298;07020282;01;00143;00001;1;;;;
133;0135;07019932;01;00133;00001;1;;;;
133;0135;07019933;01;00133;00001;1;;;;
133;0135;07019934;01;00133;00001;1;;;;
133;0135;07019937;01;00133;00001;1;;;;
133;0135;07019938;01;00133;00001;1;;;;
133;0135;07019940;01;00133;00001;1;;;;
133;0129;07016135;01;00133;00001;1;;;;
099;7899;07020283;01;00099;00001;1;;;;
076;9145;07020285;01;00076;00001;1;;;;
127;0305;07020286;01;00127;00001;1;;;;
127;0310;07020287;01;00127;00001;1;;;;
022;0091;07020288;01;00022;00001;1;;;;
132;0120;07020289;01;00132;00001;1;;;;
022;0089;07020291;01;00022;00001;1;;;;
129;0425;07020290;01;00129;00001;1;;;;
129;0430;07020292;01;00129;00001;1;;;;
129;0435;07020293;01;00129;00001;1;;;;
081;5139;07020294;01;00081;00001;1;;;;
129;0440;07020295;01;00129;00001;1;;;;
129;0122;07016460;01;00129;00001;1;;;;
040;0004;07020296;01;00040;00001;1;;;;
115;0580;07020299;01;00115;00001;1;;;;
115;0581;07020300;01;00115;00001;1;;;;
115;0582;07020301;01;00115;00001;1;;;;
115;0584;07020302;01;00115;00001;1;;;;
068;6042;07020305;01;00068;00001;1;;;;
129;0445;07020306;01;00129;00001;1;;;;
125;0452;07020307;01;00125;00001;1;;;;
028;0066;07020309;01;00028;00001;1;;;;
067;0886;07020310;01;00067;00001;1;;;;
067;0887;07020311;01;00067;00001;1;;;;
099;0041;07020250;01;00099;00001;1;;;;
129;0450;07020313;01;00129;00001;1;;;;
129;0455;07020314;01;00129;00001;1;;;;
129;0460;07020320;01;00129;00001;1;;;;
143;8300;07020316;01;00143;00001;1;;;;
143;8302;07020318;01;00143;00001;1;;;;
143;8304;07020321;01;00143;00001;1;;;;
129;0465;07020322;01;00129;00001;1;;;;
129;0470;07020323;01;00129;00001;1;;;;
129;0475;07020324;01;00129;00001;1;;;;
090;1305;07020326;01;00090;00001;1;;;;
090;1310;07020329;01;00090;00001;1;;;;
074;6040;07020327;01;00074;00001;1;;;;
074;6041;07020328;01;00074;00001;1;;;;
052;0269;07020330;01;00052;00001;1;;;;
020;7192;07020331;01;00020;00001;1;;;;
057;1022;07020332;01;00057;00001;1;;;;
057;1023;07020337;01;00057;00001;1;;;;
083;0061;07020338;01;00083;00001;1;;;;
143;8310;07020333;01;00143;00001;1;;;;
143;8315;07020334;01;00143;00001;1;;;;
143;8320;07020335;01;00143;00001;1;;;;
143;8330;07020336;01;00143;00001;1;;;;
143;8340;07020340;01;00143;00001;1;;;;
143;8334;07020343;01;00143;00001;1;;;;
143;8336;07020341;01;00143;00001;1;;;;
143;8341;07020344;01;00143;00001;1;;;;
143;8342;07020345;01;00143;00001;1;;;;
143;8343;07020346;01;00143;00001;1;;;;
143;8344;07020347;01;00143;00001;1;;;;
143;8345;07020348;01;00143;00001;1;;;;
005;1025;07020349;01;00005;00001;1;;;;
114;0630;07020350;01;00114;00001;1;;;;
114;0631;07020351;01;00114;00001;1;;;;
114;0633;07020352;01;00114;00001;1;;;;
114;0634;07020353;01;00114;00001;1;;;;
114;0635;07020355;01;00114;00001;1;;;;
114;0638;07020356;01;00114;00001;1;;;;
003;0306;07020357;01;00003;00001;1;;;;
003;0307;07020358;01;00003;00001;1;;;;
062;4450;07020359;01;00062;00001;1;;;;
008;8070;07020360;01;00008;00001;1;;;;
008;8071;07020361;01;00008;00001;1;;;;
133;0160;07020362;01;00133;00001;1;;;;
133;0165;07020363;01;00133;00001;1;;;;
111;0390;07020364;01;00111;00001;1;;;;
127;0315;07020369;01;00127;00001;1;;;;
129;0131;07019535;01;00129;00001;1;;;;
044;8011;07020370;01;00044;00001;1;;;;
129;0480;07020371;01;00129;00001;1;;;;
129;0485;07020372;01;00129;00001;1;;;;
033;0181;07020373;01;00033;00001;1;;;;
143;8346;07020374;01;00143;00001;1;;;;
143;8349;07020377;01;00143;00001;1;;;;
143;8350;07020378;01;00143;00001;1;;;;
134;0360;07020381;01;00134;00001;1;;;;
134;0361;07020382;01;00134;00001;1;;;;
081;5141;07020383;01;00081;00001;1;;;;
091;0330;07020386;01;00091;00001;1;;;;
077;6136;07020387;01;00077;00001;1;;;;
032;0062;07020388;01;00032;00001;1;;;;
134;0362;07020390;01;00134;00001;1;;;;
068;0079;07020393;01;00068;00001;1;;;;
031;0278;07020391;01;00031;00001;1;;;;
031;0279;07020392;01;00031;00001;1;;;;
034;9030;07020397;01;00034;00001;1;;;;
129;0490;07020399;01;00129;00001;1;;;;
131;0055;07020398;01;00131;00001;1;;;;
065;1005;07020400;01;00065;00001;1;;;;
028;0041;07020401;01;00028;00001;1;;;;
129;0495;07020402;01;00129;00001;1;;;;
143;8355;07020405;01;00143;00001;1;;;;
046;1797;07020409;01;00046;00001;1;;;;
038;0230;07020411;01;00038;00001;1;;;;
074;6050;07020412;01;00074;00001;1;;;;
074;0651;07020413;01;00074;00001;1;;;;
049;9919;07020414;01;00049;00001;1;;;;
074;6048;07020415;01;00074;00001;1;;;;
057;1025;07020416;01;00057;00001;1;;;;
143;8359;07020417;01;00143;00001;1;;;;
143;8360;07020418;01;00143;00001;1;;;;
143;8361;07020419;01;00143;00001;1;;;;
143;8362;07020420;01;00143;00001;1;;;;
143;8363;07020421;01;00143;00001;1;;;;
055;0151;07020423;01;00055;00001;1;;;;
002;0233;07020424;01;00002;00001;1;;;;
006;5310;07020425;01;00006;00001;1;;;;
008;8072;07020428;01;00008;00001;1;;;;
008;8073;07020427;01;00008;00001;1;;;;
008;8074;07020426;01;00008;00001;1;;;;
114;0001;07020429;01;00114;00001;1;;;;
114;0031;07020430;01;00114;00001;1;;;;
114;0032;07020431;01;00114;00001;1;;;;
143;8365;07020432;01;00143;00001;1;;;;
128;0350;07020436;01;00128;00001;1;;;;
019;0283;07020438;01;00019;00001;1;;;;
019;0284;07020437;01;00019;00001;1;;;;
070;6636;07020439;01;00070;00001;1;;;;
111;3900;07020442;01;00111;00001;1;;;;
015;0008;07020444;01;00015;00001;1;;;;
015;0046;07020445;01;00015;00001;1;;;;
127;0320;07020446;01;00127;00001;1;;;;
024;0315;07020448;01;00024;00001;1;;;;
024;0316;07020447;01;00024;00001;1;;;;
129;0510;07020450;01;00129;00001;1;;;;
129;0520;07020452;01;00129;00001;1;;;;
129;0525;07020453;01;00129;00001;1;;;;
042;1022;07020456;01;00042;00001;1;;;;
143;8369;07020457;01;00143;00001;1;;;;
143;8371;07020459;01;00143;00001;1;;;;
143;8373;07020461;01;00143;00001;1;;;;
076;1995;07020462;01;00076;00001;1;;;;
129;0540;07020463;01;00129;00001;1;;;;
124;0106;07020465;01;00124;00001;1;;;;
124;0107;07020466;01;00124;00001;1;;;;
091;0335;07020467;01;00091;00001;1;;;;
091;0340;07020468;01;00091;00001;1;;;;
091;0345;07020469;01;00091;00001;1;;;;
073;0137;07020155;01;00073;00001;1;;;;
073;0137;07020156;01;00073;00001;1;;;;
073;0137;07020159;01;00073;00001;1;;;;
073;0137;07020160;01;00073;00001;1;;;;
073;0137;07020166;01;00073;00001;1;;;;
073;0137;07020167;01;00073;00001;1;;;;
073;0137;07020171;01;00073;00001;1;;;;
073;0137;07020173;01;00073;00001;1;;;;
073;0137;07020232;01;00073;00001;1;;;;
073;0137;07020233;01;00073;00001;1;;;;
073;0137;07020235;01;00073;00001;1;;;;
073;0137;07020297;01;00073;00001;1;;;;
125;0462;07020472;01;00125;00001;1;;;;
143;8375;07020474;01;00143;00001;1;;;;
068;0016;07020475;01;00068;00001;1;;;;
129;0560;07020477;01;00129;00001;1;;;;
129;0565;07020478;01;00129;00001;1;;;;
129;0570;07020479;01;00129;00001;1;;;;
129;0575;07020480;01;00129;00001;1;;;;
129;0580;07020481;01;00129;00001;1;;;;
067;0889;07020482;01;00067;00001;1;;;;
046;1799;07020483;01;00046;00001;1;;;;
143;8377;07020485;01;00143;00001;1;;;;
143;8378;07020486;01;00143;00001;1;;;;
143;8379;07020487;01;00143;00001;1;;;;
143;8380;07020488;01;00143;00001;1;;;;
143;8382;07020490;01;00143;00001;1;;;;
143;8384;07020492;01;00143;00001;1;;;;
143;8385;07020493;01;00143;00001;1;;;;
060;1516;07020494;01;00060;00001;1;;;;
052;0067;07020495;01;00052;00001;1;;;;
020;7195;07020496;01;00020;00001;1;;;;
143;8386;07020497;01;00143;00001;1;;;;
143;8387;07020498;01;00143;00001;1;;;;
143;8388;07020499;01;00143;00001;1;;;;
143;8389;07020500;01;00143;00001;1;;;;
143;8390;07020501;01;00143;00001;1;;;;
143;8391;07020502;01;00143;00001;1;;;;
143;8393;07020504;01;00143;00001;1;;;;
143;8394;07020505;01;00143;00001;1;;;;
143;8395;07020506;01;00143;00001;1;;;;
143;8396;07020507;01;00143;00001;1;;;;
074;0088;07020508;01;00074;00001;1;;;;
074;0088;07020509;01;00074;00001;1;;;;
074;0088;07020510;01;00074;00001;1;;;;
074;1001;07020511;01;00074;00001;1;;;;
076;9155;07020513;01;00076;00001;1;;;;
114;0639;07020524;01;00114;00001;1;;;;
114;0640;07020525;01;00114;00001;1;;;;
114;0341;07020526;01;00114;00001;1;;;;
128;0355;07020527;01;00128;00001;1;;;;
099;8993;07020528;01;00099;00001;1;;;;
012;0072;07020529;01;00012;00001;1;;;;
018;6014;07020530;01;00018;00001;1;;;;
013;0267;07020531;01;00013;00001;1;;;;
026;0011;07020533;01;00026;00001;1;;;;
111;0391;07020534;01;00111;00001;1;;;;
127;0325;07020536;01;00127;00001;1;;;;
127;0330;07020535;01;00127;00001;1;;;;
091;0350;07020537;01;00091;00001;1;;;;
024;0317;07020538;01;00024;00001;1;;;;
024;0318;07020539;01;00024;00001;1;;;;
024;0319;07020541;01;00024;00001;1;;;;
024;0320;07020544;01;00024;00001;1;;;;
091;0355;07020540;01;00091;00001;1;;;;
091;0360;07020542;01;00091;00001;1;;;;
024;0321;07020545;01;00024;00001;1;;;;
024;0322;07020546;01;00024;00001;1;;;;
024;0323;07020547;01;00024;00001;1;;;;
024;0324;07020548;01;00024;00001;1;;;;
027;2684;07020549;01;00027;00001;1;;;;
124;0108;07020550;01;00124;00001;1;;;;
